split,image,sha1,width_height,label,visible_count,visible_indices,stem_tokens,pitch_end,camera_angle,venue,review_notes
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_3_10_png.rf.bd0223a52b67c9b6bb6287dc8e5dbf62.jpg,2005e37a650f541a2fa2f36b480777b49acc549b,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_3_10_png.rf.bd0223a52b67c9b6bb6287dc8e5dbf62.txt,18,"0,9,10,13,14,15,16,17,18,19,20,21,22,24,25,26,30,31",42|ba|34|3|10|png|rf|bd|0223|a|52|b|67|c|9|b|6|bb|6287|dc|8|e|5|dbf|62,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_3_1_png.rf.c00dc0a0f9da2fe7a1bd0cee68e5d01d.jpg,00d20dd7c30ca3d24944e3600067da4ce6ba5655,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_3_1_png.rf.c00dc0a0f9da2fe7a1bd0cee68e5d01d.txt,21,"0,1,6,8,9,10,11,13,14,15,16,17,18,19,21,22,24,25,26,30,31",42|ba|34|3|1|png|rf|c|00|dc|0|a|0|f|9|da|2|fe|7|a|1|bd|0|cee|68|e|5|d|01|d,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_3_2_png.rf.13f6f2a0bb82c9ac18b492d7e52a9eb8.jpg,9318d69e9a762b325030be5c784607ab5ed8fefd,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_3_2_png.rf.13f6f2a0bb82c9ac18b492d7e52a9eb8.txt,18,"0,9,10,13,14,15,16,17,18,19,20,21,22,24,25,26,30,31",42|ba|34|3|2|png|rf|13|f|6|f|2|a|0|bb|82|c|9|ac|18|b|492|d|7|e|52|a|9|eb|8,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_3_3_png.rf.f6844546841a98eaeb9571d2610dac58.jpg,b19c987cbbecbf0d46430531be45c26cd3aeb94f,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_3_3_png.rf.f6844546841a98eaeb9571d2610dac58.txt,18,"0,1,6,8,9,10,11,13,14,15,16,17,18,19,24,25,30,31",42|ba|34|3|3|png|rf|f|6844546841|a|98|eaeb|9571|d|2610|dac|58,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_3_4_png.rf.05e8ba3cb745353c586359e345cb4709.jpg,01b7b29d83c5e1ea0f98c43fafc97a8f720f2e95,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_3_4_png.rf.05e8ba3cb745353c586359e345cb4709.txt,20,"0,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,30,31",42|ba|34|3|4|png|rf|05|e|8|ba|3|cb|745353|c|586359|e|345|cb|4709,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_3_5_png.rf.188a7af1f8bd0f4b068e9154df153040.jpg,47f427a47e8bd881eb456d736409c3538da99483,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_3_5_png.rf.188a7af1f8bd0f4b068e9154df153040.txt,19,"0,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,26,30,31",42|ba|34|3|5|png|rf|188|a|7|af|1|f|8|bd|0|f|4|b|068|e|9154|df|153040,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_3_7_png.rf.b140e80f4a8f8ff2aac7c636b5815630.jpg,7daf117f1bbf837f740842a34509d256f5cf80b1,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_3_7_png.rf.b140e80f4a8f8ff2aac7c636b5815630.txt,21,"0,1,2,6,8,9,10,11,13,14,15,16,17,18,19,21,22,24,25,30,31",42|ba|34|3|7|png|rf|b|140|e|80|f|4|a|8|f|8|ff|2|aac|7|c|636|b|5815630,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_3_8_png.rf.55e487fa633a7f355c8ade0614c4e472.jpg,dc26d10be7a70815cb02297f9832c5fd706850ac,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_3_8_png.rf.55e487fa633a7f355c8ade0614c4e472.txt,19,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,24,30,31",42|ba|34|3|8|png|rf|55|e|487|fa|633|a|7|f|355|c|8|ade|0614|c|4|e|472,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_5_10_png.rf.c41f9cc426ecd0706c37dd7bc1d8a11b.jpg,9a20e88b6ad6dcb24a4a0f1f0fd13342a22be553,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_5_10_png.rf.c41f9cc426ecd0706c37dd7bc1d8a11b.txt,16,"13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,31",42|ba|34|5|10|png|rf|c|41|f|9|cc|426|ecd|0706|c|37|dd|7|bc|1|d|8|a|11|b,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_5_1_png.rf.2091eb4ed62441938d57384674b6f7a0.jpg,b20aec7a59428811715ea70642e9a60d588eea35,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_5_1_png.rf.2091eb4ed62441938d57384674b6f7a0.txt,9,"13,14,15,16,17,18,24,30,31",42|ba|34|5|1|png|rf|2091|eb|4|ed|62441938|d|57384674|b|6|f|7|a|0,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_5_2_png.rf.a9be34284b7d76c1d3ccb915f3d816ad.jpg,90cb44655c07b20fdca743534d736abbc8ede2f1,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_5_2_png.rf.a9be34284b7d76c1d3ccb915f3d816ad.txt,9,"13,14,15,16,17,18,24,30,31",42|ba|34|5|2|png|rf|a|9|be|34284|b|7|d|76|c|1|d|3|ccb|915|f|3|d|816|ad,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_5_4_png.rf.53a4a72f378d07c8b6c7dc776ce32f5f.jpg,12042bdfdf57f86aedab759b29ac74c3e6ee337a,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_5_4_png.rf.53a4a72f378d07c8b6c7dc776ce32f5f.txt,15,"13,14,15,17,18,19,20,21,22,23,24,25,26,27,31",42|ba|34|5|4|png|rf|53|a|4|a|72|f|378|d|07|c|8|b|6|c|7|dc|776|ce|32|f|5|f,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_5_7_png.rf.311d0fdf3ff0c9364cf497097127a78d.jpg,6a43abc21ca08d8b2fc6d1a79b758f04e3901f1d,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_5_7_png.rf.311d0fdf3ff0c9364cf497097127a78d.txt,17,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,31",42|ba|34|5|7|png|rf|311|d|0|fdf|3|ff|0|c|9364|cf|497097127|a|78|d,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_5_8_png.rf.736ae2f916efda754d3005ac39cf314f.jpg,a017754dcb1c268481effeb3f1028e36e7bb24be,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_5_8_png.rf.736ae2f916efda754d3005ac39cf314f.txt,17,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,31",42|ba|34|5|8|png|rf|736|ae|2|f|916|efda|754|d|3005|ac|39|cf|314|f,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_5_9_png.rf.4bb3c0e2188616195c33f3b969402077.jpg,30540d24750c10d3afdb7e9ef98c174d60021fc0,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_5_9_png.rf.4bb3c0e2188616195c33f3b969402077.txt,16,"13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,31",42|ba|34|5|9|png|rf|4|bb|3|c|0|e|2188616195|c|33|f|3|b|969402077,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_6_10_png.rf.ab253d9438fd515ed68ce0d5fe1963c7.jpg,fd5d24ab51c4ee2a402dc3c23791d6fc20db52a8,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_6_10_png.rf.ab253d9438fd515ed68ce0d5fe1963c7.txt,16,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,30,31",42|ba|34|6|10|png|rf|ab|253|d|9438|fd|515|ed|68|ce|0|d|5|fe|1963|c|7,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_6_11_png.rf.30665561a1cc2831069366d6589d4af1.jpg,97dfef50732cb9965303874fe043ddabf3ff5da0,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_6_11_png.rf.30665561a1cc2831069366d6589d4af1.txt,17,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,30,31",42|ba|34|6|11|png|rf|30665561|a|1|cc|2831069366|d|6589|d|4|af|1,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_6_12_png.rf.f3f06293c002ac9c67da9bf45fc6e9b0.jpg,952065e1ed8db189a9905e20e6aa013fce90d706,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_6_12_png.rf.f3f06293c002ac9c67da9bf45fc6e9b0.txt,17,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,30,31",42|ba|34|6|12|png|rf|f|3|f|06293|c|002|ac|9|c|67|da|9|bf|45|fc|6|e|9|b|0,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_6_14_png.rf.9274aaddadd4a6365712b67ae36073bc.jpg,13ada0e6e40f2027b78477047d47d02fe44116b8,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_6_14_png.rf.9274aaddadd4a6365712b67ae36073bc.txt,17,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,30,31",42|ba|34|6|14|png|rf|9274|aaddadd|4|a|6365712|b|67|ae|36073|bc,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_6_1_png.rf.01a925b3b48d9a4d0f4acf5d68d2598d.jpg,88f4d95673aa5b9c9190d2b91da248b211b36a77,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_6_1_png.rf.01a925b3b48d9a4d0f4acf5d68d2598d.txt,19,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|6|1|png|rf|01|a|925|b|3|b|48|d|9|a|4|d|0|f|4|acf|5|d|68|d|2598|d,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_6_3_png.rf.54bd2e4ab9e6a97cb99fa3f8b92e630b.jpg,e9416f4db8f1cfc078d9644e90120a922fedebec,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_6_3_png.rf.54bd2e4ab9e6a97cb99fa3f8b92e630b.txt,18,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|6|3|png|rf|54|bd|2|e|4|ab|9|e|6|a|97|cb|99|fa|3|f|8|b|92|e|630|b,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_6_4_png.rf.5b789e1b963212d68de0aba5f0b2e78e.jpg,dacf3fa2e55f0a3e62f7f50b60b3b8d25144da5b,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_6_4_png.rf.5b789e1b963212d68de0aba5f0b2e78e.txt,17,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|6|4|png|rf|5|b|789|e|1|b|963212|d|68|de|0|aba|5|f|0|b|2|e|78|e,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_6_7_png.rf.ba20d5ba2ad41ec3bd37dd96ad925ef3.jpg,663db3b5a9223fa19a5c413a626b0694ad4941bb,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_6_7_png.rf.ba20d5ba2ad41ec3bd37dd96ad925ef3.txt,17,"0,1,2,6,8,9,10,11,13,14,15,16,17,18,24,30,31",42|ba|34|6|7|png|rf|ba|20|d|5|ba|2|ad|41|ec|3|bd|37|dd|96|ad|925|ef|3,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_6_9_png.rf.9de6e54a9ae1cff79bcf74c67ded5f69.jpg,8bbd26745ede75cdb945eebcd0f36700906d9df2,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_6_9_png.rf.9de6e54a9ae1cff79bcf74c67ded5f69.txt,17,"0,9,10,13,14,15,16,17,18,19,21,22,24,25,26,30,31",42|ba|34|6|9|png|rf|9|de|6|e|54|a|9|ae|1|cff|79|bcf|74|c|67|ded|5|f|69,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_7_10_png.rf.92adc321e609baf4cefe67b4166213d3.jpg,767e793a0887896088b4a18756b26fce623a25df,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_7_10_png.rf.92adc321e609baf4cefe67b4166213d3.txt,17,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,30,31",42|ba|34|7|10|png|rf|92|adc|321|e|609|baf|4|cefe|67|b|4166213|d|3,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_7_3_png.rf.693542e3becfef5bfe66c93cf43a9ac5.jpg,00bf4e00fbd29b304da9383cbbe6f897ad8e229c,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_7_3_png.rf.693542e3becfef5bfe66c93cf43a9ac5.txt,18,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31",42|ba|34|7|3|png|rf|693542|e|3|becfef|5|bfe|66|c|93|cf|43|a|9|ac|5,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_7_4_png.rf.513b4908e1c0bb761fa72132f21e6fc3.jpg,ad25515c7b510a36fb23290ea76cefd242d320dd,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_7_4_png.rf.513b4908e1c0bb761fa72132f21e6fc3.txt,18,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31",42|ba|34|7|4|png|rf|513|b|4908|e|1|c|0|bb|761|fa|72132|f|21|e|6|fc|3,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_9_2_png.rf.4b22436382caf68fac8c3d3c618e373f.jpg,8b9fe80aeeb7f0c01adcaece014a7a712bb04445,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_9_2_png.rf.4b22436382caf68fac8c3d3c618e373f.txt,16,"13,14,15,16,17,18,19,20,21,22,23,27,28,29,30,31",42|ba|34|9|2|png|rf|4|b|22436382|caf|68|fac|8|c|3|d|3|c|618|e|373|f,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_9_4_png.rf.e9003119eab122aa0b672c188adfa89b.jpg,9439f84f652486f1475574810d60351a68e4b19f,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_9_4_png.rf.e9003119eab122aa0b672c188adfa89b.txt,17,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|9|4|png|rf|e|9003119|eab|122|aa|0|b|672|c|188|adfa|89|b,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_9_5_png.rf.8503ee5ee2bbf5853443f4824620673c.jpg,6a5ffbc60e98a66205fb58ca2507cff2b754d5bd,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_9_5_png.rf.8503ee5ee2bbf5853443f4824620673c.txt,18,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|9|5|png|rf|8503|ee|5|ee|2|bbf|5853443|f|4824620673|c,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_9_8_png.rf.60b71b222b7e29ceb2bf5b798617a43d.jpg,89c38fc4616c47a2d8f34760d598b848181ca4c5,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_9_8_png.rf.60b71b222b7e29ceb2bf5b798617a43d.txt,17,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,30,31",42|ba|34|9|8|png|rf|60|b|71|b|222|b|7|e|29|ceb|2|bf|5|b|798617|a|43|d,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\42ba34_9_9_png.rf.3d8daa7033abe3a111ce2de35a550d32.jpg,6c0fbc0dbee2853a937cba9b910de5331f39d61e,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\42ba34_9_9_png.rf.3d8daa7033abe3a111ce2de35a550d32.txt,16,"0,1,6,8,9,10,11,13,14,15,16,17,18,24,30,31",42|ba|34|9|9|png|rf|3|d|8|daa|7033|abe|3|a|111|ce|2|de|35|a|550|d|32,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\4b770a_1_8_png.rf.fd5323627e7e7b561228cb9803d9432e.jpg,b1821c910f2c070d7c5e069a9b1e458b808b0e42,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\4b770a_1_8_png.rf.fd5323627e7e7b561228cb9803d9432e.txt,13,"13,14,15,16,17,18,19,21,22,24,25,30,31",4|b|770|a|1|8|png|rf|fd|5323627|e|7|e|7|b|561228|cb|9803|d|9432|e,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\538438_5_2_png.rf.b8797302773be3c8435b9fa4f41edeb3.jpg,160c1f0a26198fc2db579420e99125138018439b,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\538438_5_2_png.rf.b8797302773be3c8435b9fa4f41edeb3.txt,12,"17,18,19,20,21,22,23,24,25,26,27,31",538438|5|2|png|rf|b|8797302773|be|3|c|8435|b|9|fa|4|f|41|edeb|3,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\54745b_1_4_png.rf.67513fb94313bd03ce85e34f150e4213.jpg,5c37a07711484b747cdf9b620c0a3eaf8dc54e5d,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\54745b_1_4_png.rf.67513fb94313bd03ce85e34f150e4213.txt,8,"9,10,13,14,15,16,30,31",54745|b|1|4|png|rf|67513|fb|94313|bd|03|ce|85|e|34|f|150|e|4213,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\54745b_1_7_png.rf.acffdb59b536651fa396e565b792946a.jpg,b710531369f8fd88c654c95128bcb2388abbb2c6,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\54745b_1_7_png.rf.acffdb59b536651fa396e565b792946a.txt,13,"0,1,6,8,9,10,11,13,14,15,16,30,31",54745|b|1|7|png|rf|acffdb|59|b|536651|fa|396|e|565|b|792946|a,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\54745b_3_5_png.rf.da06063318b226425ea2fc6d82025caf.jpg,bea16e6a7980738d56390bb2160421a087e2d8f5,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\54745b_3_5_png.rf.da06063318b226425ea2fc6d82025caf.txt,14,"13,14,15,17,18,19,20,21,22,23,24,25,26,31",54745|b|3|5|png|rf|da|06063318|b|226425|ea|2|fc|6|d|82025|caf,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\54745b_3_9_png.rf.c226116261428f224393433b60dc2e1d.jpg,75c7f93e19f580fdc90c7dbf8e050a22e94c05c7,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\54745b_3_9_png.rf.c226116261428f224393433b60dc2e1d.txt,11,"17,18,19,20,21,22,23,24,25,26,31",54745|b|3|9|png|rf|c|226116261428|f|224393433|b|60|dc|2|e|1|d,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\55c9d1_0_14_png.rf.b9c6649d6472cb001c3038eb7796f1c9.jpg,42f0edd44480645c17c5f461af76cc6a5353899e,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\55c9d1_0_14_png.rf.b9c6649d6472cb001c3038eb7796f1c9.txt,17,"13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,30,31",55|c|9|d|1|0|14|png|rf|b|9|c|6649|d|6472|cb|001|c|3038|eb|7796|f|1|c|9,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\55c9d1_5_10_png.rf.e91994c1e57b608c5273b945bfe7f75e.jpg,8e065a67e45f4755b1309bca2ed15ad59d5feb7c,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\55c9d1_5_10_png.rf.e91994c1e57b608c5273b945bfe7f75e.txt,15,"14,15,16,17,18,19,20,22,23,24,25,26,27,28,31",55|c|9|d|1|5|10|png|rf|e|91994|c|1|e|57|b|608|c|5273|b|945|bfe|7|f|75|e,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\744b27_3_2_png.rf.52071560fb02229df23b719b0104a016.jpg,3a34910c347bfad7c5d5c8fc880e099081ad7a26,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\744b27_3_2_png.rf.52071560fb02229df23b719b0104a016.txt,17,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,30",744|b|27|3|2|png|rf|52071560|fb|02229|df|23|b|719|b|0104|a|016,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\744b27_3_5_png.rf.cadf3d90ce9fc9e4ab556b6a905cabca.jpg,e4af45b5f47218bd7eea531c1a98b88c68591f7f,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\744b27_3_5_png.rf.cadf3d90ce9fc9e4ab556b6a905cabca.txt,17,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,30",744|b|27|3|5|png|rf|cadf|3|d|90|ce|9|fc|9|e|4|ab|556|b|6|a|905|cabca,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\744b27_7_10_png.rf.167b85dc8e47cfe4a404562cce177cb0.jpg,a3a08fd47ed60ffc83c6996862782098c9a6e634,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\744b27_7_10_png.rf.167b85dc8e47cfe4a404562cce177cb0.txt,19,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,30,31",744|b|27|7|10|png|rf|167|b|85|dc|8|e|47|cfe|4|a|404562|cce|177|cb|0,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\744b27_7_8_png.rf.c9b98348623e093a009e95b0b13b75ee.jpg,ecf6520129f12dbf6814a640cba637aed25e3f19,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\744b27_7_8_png.rf.c9b98348623e093a009e95b0b13b75ee.txt,18,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,30,31",744|b|27|7|8|png|rf|c|9|b|98348623|e|093|a|009|e|95|b|0|b|13|b|75|ee,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\744b27_7_9_png.rf.ba5cf620e94c1811dc1815b203cefe7d.jpg,8cc91c1ea9eabbce23f220ba1d28b017899d6f7c,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\744b27_7_9_png.rf.ba5cf620e94c1811dc1815b203cefe7d.txt,18,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,30",744|b|27|7|9|png|rf|ba|5|cf|620|e|94|c|1811|dc|1815|b|203|cefe|7|d,human_metadata_required,human_metadata_required,human_metadata_required,
train,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\images\744b27_9_9_png.rf.53a0b5a0e856cafef134b7afe5cd2d9a.jpg,19737d20cc7831cd5f1e2a25f4fe0c8c093a8cfe,960x960,D:\SportsStrategyCoachAI\datasets\processed\field_datasets\2\train\labels\744b27_9_9_png.rf.53a0b5a0e856cafef134b7afe5cd2d9a.txt,16,"13,14,15,16,17,18,19,20,21,22,23,24,25,26,30,31",744|b|27|9|9|png|rf|53|a|0|b|5|a|0|e|856|cafef|134|b|7|afe|5|cd|2|d|9|a,human_metadata_required,human_metadata_required,human_metadata_required,
